skill_name,district,posting_count,avg_salary,in_taxonomy,current_demand_score,growth_rate_percent,obsolescence_risk,demand_trend,district_growth_rate,district_skills_gap,static_emerging_bonus,trends_bonus,emerging_bonus,obsolescence_penalty,predicted_score_6m,confidence_6m,predicted_score_12m,confidence_12m,predicted_score_24m,confidence_24m,demand_band_6m,demand_band_12m,demand_band_24m
Employee Relations,Amravati,4,127096.0,False,9.7,0.0,,,8.8925,37.6035,0.0,0.0,0.0,0.0,23.2,50,25.4,50,29.9,50,Low,Low,Low
Employee Relations,Aurangabad,2,255986.5,False,2.6,0.0,,,7.6,38.486000000000004,0.0,0.0,0.0,0.0,16.0,46,17.9,46,21.7,46,Low,Low,Low
Employee Relations,Beed,4,140591.75,False,8.6,0.0,,,9.5965,42.417,0.0,0.0,0.0,0.0,23.7,50,26.1,50,30.9,50,Low,Low,Low
Employee Relations,Bhiwandi,5,126124.8,False,11.1,0.0,,,8.895,40.1755,0.0,0.0,0.0,0.0,25.4,52,27.6,52,32.0,52,Low,Low,Low
Employee Relations,Chandrapur,3,326491.3333333333,False,4.8,0.0,,,8.7865,35.588,0.0,0.0,0.0,0.0,17.7,48,19.9,48,24.3,48,Low,Low,Low
Employee Relations,Dhule,4,68370.5,False,9.1,0.0,,,10.1625,39.802,0.0,0.0,0.0,0.0,23.6,50,26.1,50,31.2,50,Low,Low,Low
Employee Relations,Jalgaon,6,102907.66666666667,False,13.2,0.0,,,8.879999999999999,37.665,0.0,0.0,0.0,0.0,26.7,54,28.9,54,33.4,54,Low,Low,Low
Employee Relations,Jalna,7,87177.28571428571,False,13.0,0.0,,,8.616499999999998,33.054500000000004,0.0,0.0,0.0,0.0,25.1,56,27.2,56,31.5,56,Low,Low,Low
Employee Relations,Kolhapur,4,102929.25,False,7.5,0.0,,,9.7,40.227999999999994,0.0,0.0,0.0,0.0,22.0,50,24.4,50,29.3,50,Low,Low,Low
Employee Relations,Latur,5,37062.8,False,10.3,0.0,,,9.7515,39.448,0.0,0.0,0.0,0.0,24.6,52,27.0,52,31.9,52,Low,Low,Low
Employee Relations,Nagpur,3,92934.0,False,4.3,0.0,,,9.1105,38.835,0.0,0.0,0.0,0.0,18.2,48,20.5,48,25.1,48,Low,Low,Low
Employee Relations,Nanded,6,133763.33333333334,False,11.1,0.0,,,8.637,35.605000000000004,0.0,0.0,0.0,0.0,23.9,54,26.1,54,30.4,54,Low,Low,Low
Employee Relations,Nashik,9,166683.33333333334,False,21.1,0.0,,,8.586,37.875,0.0,0.0,0.0,0.0,34.6,60,36.8,60,41.0,60,Low,Medium,Medium
Employee Relations,Osmanabad,11,121153.18181818182,False,23.8,0.0,,,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,37.1,64,39.1,64,43.1,64,Medium,Medium,Medium
Employee Relations,Pune,7,167443.85714285713,False,16.7,0.0,,,8.681999999999999,40.851,0.0,0.0,0.0,0.0,31.1,56,33.3,56,37.6,56,Low,Low,Medium
Employee Relations,Raigad,11,71255.90909090909,False,28.6,0.0,,,9.9115,39.47,0.0,0.0,0.0,0.0,42.9,64,45.4,64,50.4,64,Medium,Medium,Medium
Employee Relations,Sangli,2,29877.0,False,3.1,0.0,,,9.5185,37.182,0.0,0.0,0.0,0.0,16.6,46,19.0,46,23.8,46,Low,Low,Low
Employee Relations,Satara,9,140980.33333333334,False,20.0,0.0,,,9.8795,40.648,0.0,0.0,0.0,0.0,34.7,60,37.1,60,42.1,60,Low,Medium,Medium
Employee Relations,Solapur,6,59999.333333333336,False,11.9,0.0,,,9.0745,41.6085,0.0,0.0,0.0,0.0,26.7,54,28.9,54,33.5,54,Low,Low,Low
Employee Relations,Yavatmal,3,98048.33333333333,False,4.8,0.0,,,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,18.4,48,20.7,48,25.4,48,Low,Low,Low
Equipment Maintenance,Ahmednagar,8,105820.375,False,16.3,0.0,,,8.46,36.595,0.0,0.0,0.0,0.0,29.4,58,31.5,58,35.7,58,Low,Low,Medium
Equipment Maintenance,Akola,11,74278.90909090909,False,21.3,0.0,,,9.0,33.019,0.0,0.0,0.0,0.0,33.5,64,35.7,64,40.2,64,Low,Medium,Medium
Equipment Maintenance,Amravati,13,158487.07692307694,False,38.7,0.0,,,8.8925,37.6035,0.0,0.0,0.0,0.0,52.2,68,54.4,68,58.9,68,Medium,Medium,Medium
Equipment Maintenance,Aurangabad,17,135315.76470588235,False,41.0,0.0,,,7.6,38.486000000000004,0.0,0.0,0.0,0.0,54.4,76,56.3,76,60.1,76,Medium,Medium,Medium
Equipment Maintenance,Beed,17,144505.35294117648,False,45.7,0.0,,,9.5965,42.417,0.0,0.0,0.0,0.0,60.8,76,63.2,76,68.0,76,Medium,Medium,High
Equipment Maintenance,Bhiwandi,8,143461.25,False,19.4,0.0,,,8.895,40.1755,0.0,0.0,0.0,0.0,33.7,58,35.9,58,40.3,58,Low,Medium,Medium
Equipment Maintenance,Chandrapur,14,116104.07142857143,False,31.0,0.0,,,8.7865,35.588,0.0,0.0,0.0,0.0,43.9,70,46.1,70,50.5,70,Medium,Medium,Medium
Equipment Maintenance,Dhule,14,102070.92857142857,False,39.4,0.0,,,10.1625,39.802,0.0,0.0,0.0,0.0,53.9,70,56.4,70,61.5,70,Medium,Medium,Medium
Equipment Maintenance,Jalgaon,7,232754.85714285713,False,15.8,0.0,,,8.879999999999999,37.665,0.0,0.0,0.0,0.0,29.3,56,31.5,56,36.0,56,Low,Low,Medium
Equipment Maintenance,Jalna,8,137007.5,False,15.2,0.0,,,8.616499999999998,33.054500000000004,0.0,0.0,0.0,0.0,27.3,58,29.4,58,33.7,58,Low,Low,Low
Equipment Maintenance,Kolhapur,11,145530.9090909091,False,25.0,0.0,,,9.7,40.227999999999994,0.0,0.0,0.0,0.0,39.5,64,41.9,64,46.8,64,Medium,Medium,Medium
Equipment Maintenance,Latur,15,166381.73333333334,False,35.9,0.0,,,9.7515,39.448,0.0,0.0,0.0,0.0,50.2,72,52.6,72,57.5,72,Medium,Medium,Medium
Equipment Maintenance,Mumbai,10,166685.3,False,29.6,0.0,,,9.267,35.709500000000006,0.0,0.0,0.0,0.0,42.6,62,44.9,62,49.6,62,Medium,Medium,Medium
Equipment Maintenance,Nagpur,9,210222.77777777778,False,17.4,0.0,,,9.1105,38.835,0.0,0.0,0.0,0.0,31.3,60,33.6,60,38.2,60,Low,Low,Medium
Equipment Maintenance,Nanded,5,159250.0,False,8.9,0.0,,,8.637,35.605000000000004,0.0,0.0,0.0,0.0,21.7,52,23.9,52,28.2,52,Low,Low,Low
Equipment Maintenance,Nashik,11,133934.81818181818,False,26.3,0.0,,,8.586,37.875,0.0,0.0,0.0,0.0,39.8,64,42.0,64,46.2,64,Medium,Medium,Medium
Equipment Maintenance,Osmanabad,15,154809.13333333333,False,33.3,0.0,,,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,46.6,72,48.6,72,52.6,72,Medium,Medium,Medium
Equipment Maintenance,Parbhani,12,110345.0,False,22.4,0.0,,,9.2835,38.364,0.0,0.0,0.0,0.0,36.2,66,38.6,66,43.2,66,Medium,Medium,Medium
Equipment Maintenance,Pune,8,112780.0,False,19.4,0.0,,,8.681999999999999,40.851,0.0,0.0,0.0,0.0,33.8,58,36.0,58,40.3,58,Low,Medium,Medium
Equipment Maintenance,Raigad,11,114177.63636363637,False,28.6,0.0,,,9.9115,39.47,0.0,0.0,0.0,0.0,42.9,64,45.4,64,50.4,64,Medium,Medium,Medium
Equipment Maintenance,Sangli,15,176515.6,False,43.7,0.0,,,9.5185,37.182,0.0,0.0,0.0,0.0,57.2,72,59.6,72,64.4,72,Medium,Medium,Medium
Equipment Maintenance,Satara,7,164382.85714285713,False,15.0,0.0,,,9.8795,40.648,0.0,0.0,0.0,0.0,29.7,56,32.1,56,37.1,56,Low,Low,Medium
Equipment Maintenance,Solapur,8,100704.5,False,16.7,0.0,,,9.0745,41.6085,0.0,0.0,0.0,0.0,31.5,58,33.7,58,38.3,58,Low,Low,Medium
Equipment Maintenance,Yavatmal,13,110504.23076923077,False,28.6,0.0,,,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,42.2,68,44.5,68,49.2,68,Medium,Medium,Medium
Equipment Operation,Ahmednagar,8,133782.25,False,16.3,0.0,,,8.46,36.595,0.0,0.0,0.0,0.0,29.4,58,31.5,58,35.7,58,Low,Low,Medium
Equipment Operation,Akola,7,192951.14285714287,False,12.8,0.0,,,9.0,33.019,0.0,0.0,0.0,0.0,25.0,56,27.2,56,31.7,56,Low,Low,Low
Equipment Operation,Amravati,5,173712.8,False,12.9,0.0,,,8.8925,37.6035,0.0,0.0,0.0,0.0,26.4,52,28.6,52,33.1,52,Low,Low,Low
Equipment Operation,Aurangabad,5,81062.8,False,10.3,0.0,,,7.6,38.486000000000004,0.0,0.0,0.0,0.0,23.7,52,25.6,52,29.4,52,Low,Low,Low
Equipment Operation,Beed,3,155501.33333333334,False,5.7,0.0,,,9.5965,42.417,0.0,0.0,0.0,0.0,20.8,48,23.2,48,28.0,48,Low,Low,Low
Equipment Operation,Bhiwandi,2,71192.0,False,2.8,0.0,,,8.895,40.1755,0.0,0.0,0.0,0.0,17.1,46,19.3,46,23.7,46,Low,Low,Low
Equipment Operation,Chandrapur,6,148017.0,False,11.9,0.0,,,8.7865,35.588,0.0,0.0,0.0,0.0,24.8,54,27.0,54,31.4,54,Low,Low,Low
Equipment Operation,Dhule,4,164613.25,False,9.1,0.0,,,10.1625,39.802,0.0,0.0,0.0,0.0,23.6,50,26.1,50,31.2,50,Low,Low,Low
Equipment Operation,Jalgaon,5,106866.6,False,10.5,0.0,,,8.879999999999999,37.665,0.0,0.0,0.0,0.0,24.0,52,26.2,52,30.7,52,Low,Low,Low
Equipment Operation,Jalna,4,141772.0,False,6.5,0.0,,,8.616499999999998,33.054500000000004,0.0,0.0,0.0,0.0,18.6,50,20.7,50,25.0,50,Low,Low,Low
Equipment Operation,Kolhapur,6,126145.33333333333,False,12.5,0.0,,,9.7,40.227999999999994,0.0,0.0,0.0,0.0,27.0,54,29.4,54,34.3,54,Low,Low,Low
Equipment Operation,Latur,5,297027.6,False,10.3,0.0,,,9.7515,39.448,0.0,0.0,0.0,0.0,24.6,52,27.0,52,31.9,52,Low,Low,Low
Equipment Operation,Mumbai,10,94248.8,False,29.6,0.0,,,9.267,35.709500000000006,0.0,0.0,0.0,0.0,42.6,62,44.9,62,49.6,62,Medium,Medium,Medium
Equipment Operation,Nagpur,5,60132.4,False,8.7,0.0,,,9.1105,38.835,0.0,0.0,0.0,0.0,22.6,52,24.9,52,29.5,52,Low,Low,Low
Equipment Operation,Nanded,6,103459.83333333333,False,11.1,0.0,,,8.637,35.605000000000004,0.0,0.0,0.0,0.0,23.9,54,26.1,54,30.4,54,Low,Low,Low
Equipment Operation,Nashik,5,243487.0,False,10.5,0.0,,,8.586,37.875,0.0,0.0,0.0,0.0,24.0,52,26.2,52,30.4,52,Low,Low,Low
Equipment Operation,Osmanabad,4,50935.5,False,7.1,0.0,,,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,20.4,50,22.4,50,26.4,50,Low,Low,Low
Equipment Operation,Parbhani,9,188513.11111111112,False,16.3,0.0,,,9.2835,38.364,0.0,0.0,0.0,0.0,30.1,60,32.5,60,37.1,60,Low,Low,Medium
Equipment Operation,Pune,9,95886.44444444444,False,22.2,0.0,,,8.681999999999999,40.851,0.0,0.0,0.0,0.0,36.6,60,38.8,60,43.1,60,Medium,Medium,Medium
Equipment Operation,Raigad,3,191378.66666666666,False,5.7,0.0,,,9.9115,39.47,0.0,0.0,0.0,0.0,20.0,48,22.5,48,27.5,48,Low,Low,Low
Equipment Operation,Sangli,5,76575.0,False,12.5,0.0,,,9.5185,37.182,0.0,0.0,0.0,0.0,26.0,52,28.4,52,33.2,52,Low,Low,Low
Equipment Operation,Satara,5,152028.4,False,10.0,0.0,,,9.8795,40.648,0.0,0.0,0.0,0.0,24.7,52,27.1,52,32.1,52,Low,Low,Low
Equipment Operation,Solapur,5,173219.0,False,9.5,0.0,,,9.0745,41.6085,0.0,0.0,0.0,0.0,24.3,52,26.5,52,31.1,52,Low,Low,Low
Equipment Operation,Yavatmal,2,163275.0,False,2.4,0.0,,,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,16.0,46,18.3,46,23.0,46,Low,Low,Low
Excel,Ahmednagar,14,135720.35714285713,False,30.2,0.0,,,8.46,36.595,0.0,0.0,0.0,0.0,43.3,70,45.4,70,49.6,70,Medium,Medium,Medium
Excel,Akola,13,133845.0,False,25.5,0.0,,,9.0,33.019,0.0,0.0,0.0,0.0,37.7,68,39.9,68,44.4,68,Medium,Medium,Medium
Excel,Amravati,13,174968.0,False,38.7,0.0,,,8.8925,37.6035,0.0,0.0,0.0,0.0,52.2,68,54.4,68,58.9,68,Medium,Medium,Medium
Excel,Aurangabad,19,73011.0,False,46.2,0.0,,,7.6,38.486000000000004,0.0,0.0,0.0,0.0,59.6,77,61.5,77,65.3,77,Medium,Medium,High
Excel,Beed,27,130240.33333333333,False,74.3,0.0,,,9.5965,42.417,0.0,0.0,0.0,0.0,89.4,77,91.8,77,96.6,77,High,Very High,Very High
Excel,Bhiwandi,14,131451.2142857143,False,36.1,0.0,,,8.895,40.1755,0.0,0.0,0.0,0.0,50.4,70,52.6,70,57.0,70,Medium,Medium,Medium
Excel,Chandrapur,13,81004.69230769231,False,28.6,0.0,,,8.7865,35.588,0.0,0.0,0.0,0.0,41.5,68,43.7,68,48.1,68,Medium,Medium,Medium
Excel,Dhule,17,102837.29411764706,False,48.5,0.0,,,10.1625,39.802,0.0,0.0,0.0,0.0,63.0,76,65.5,76,70.6,76,Medium,High,High
Excel,Jalgaon,13,114933.30769230769,False,31.6,0.0,,,8.879999999999999,37.665,0.0,0.0,0.0,0.0,45.1,68,47.3,68,51.8,68,Medium,Medium,Medium
Excel,Jalna,17,107300.35294117648,False,34.8,0.0,,,8.616499999999998,33.054500000000004,0.0,0.0,0.0,0.0,46.9,76,49.0,76,53.3,76,Medium,Medium,Medium
Excel,Kolhapur,17,126999.23529411765,False,40.0,0.0,,,9.7,40.227999999999994,0.0,0.0,0.0,0.0,54.5,76,56.9,76,61.8,76,Medium,Medium,Medium
Excel,Latur,12,226309.16666666666,False,28.2,0.0,,,9.7515,39.448,0.0,0.0,0.0,0.0,42.5,66,44.9,66,49.8,66,Medium,Medium,Medium
Excel,Mumbai,16,125537.9375,False,51.9,0.0,,,9.267,35.709500000000006,0.0,0.0,0.0,0.0,64.9,74,67.2,74,71.9,74,Medium,High,High
Excel,Nagpur,22,139502.0,False,45.7,0.0,,,9.1105,38.835,0.0,0.0,0.0,0.0,59.6,77,61.9,77,66.5,77,Medium,Medium,High
Excel,Nanded,11,128207.54545454546,False,22.2,0.0,,,8.637,35.605000000000004,0.0,0.0,0.0,0.0,35.0,64,37.2,64,41.5,64,Medium,Medium,Medium
Excel,Nashik,16,114134.5625,False,39.5,0.0,,,8.586,37.875,0.0,0.0,0.0,0.0,53.0,74,55.2,74,59.4,74,Medium,Medium,Medium
Excel,Osmanabad,18,110607.55555555556,False,40.5,0.0,,,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,53.8,77,55.8,77,59.8,77,Medium,Medium,Medium
Excel,Parbhani,21,199371.0,False,40.8,0.0,,,9.2835,38.364,0.0,0.0,0.0,0.0,54.6,77,57.0,77,61.6,77,Medium,Medium,Medium
Excel,Pune,23,116041.26086956522,False,61.1,0.0,,,8.681999999999999,40.851,0.0,0.0,0.0,0.0,75.5,77,77.7,77,82.0,77,High,High,High
Excel,Raigad,12,167222.16666666666,False,31.4,0.0,,,9.9115,39.47,0.0,0.0,0.0,0.0,45.7,66,48.2,66,53.2,66,Medium,Medium,Medium
Excel,Sangli,25,141427.8,False,75.0,0.0,,,9.5185,37.182,0.0,0.0,0.0,0.0,88.5,77,90.9,77,95.7,77,High,Very High,Very High
Excel,Satara,22,98387.40909090909,False,52.5,0.0,,,9.8795,40.648,0.0,0.0,0.0,0.0,67.2,77,69.6,77,74.6,77,High,High,High
Excel,Solapur,13,112653.53846153847,False,28.6,0.0,,,9.0745,41.6085,0.0,0.0,0.0,0.0,43.4,68,45.6,68,50.2,68,Medium,Medium,Medium
Excel,Yavatmal,19,118603.0,False,42.9,0.0,,,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,56.5,77,58.8,77,63.5,77,Medium,Medium,Medium
Figma,Ahmednagar,7,124311.28571428571,True,14.0,14.2225,Medium,Growing,8.46,36.595,0.0,0.0,0.0,-5.0,25.6,64,31.3,64,42.7,64,Low,Low,Medium
Figma,Akola,5,147699.2,True,8.5,14.2225,Medium,Growing,9.0,33.019,0.0,0.0,0.0,-5.0,19.2,60,25.0,60,36.6,60,Low,Low,Medium
Figma,Amravati,4,176564.5,True,9.7,14.2225,Medium,Growing,8.8925,37.6035,0.0,0.0,0.0,-5.0,21.8,58,27.5,58,39.1,58,Low,Low,Medium
Figma,Aurangabad,5,117769.8,True,10.3,14.2225,Medium,Growing,7.6,38.486000000000004,0.0,0.0,0.0,-5.0,22.3,60,27.8,60,38.7,60,Low,Low,Medium
Figma,Beed,3,150519.0,True,5.7,14.2225,Medium,Growing,9.5965,42.417,0.0,0.0,0.0,-5.0,19.4,56,25.3,56,37.2,56,Low,Low,Medium
Figma,Bhiwandi,3,221427.33333333334,True,5.6,14.2225,Medium,Growing,8.895,40.1755,0.0,0.0,0.0,-5.0,18.4,56,24.2,56,35.8,56,Low,Low,Medium
Figma,Chandrapur,3,124275.0,True,4.8,14.2225,Medium,Growing,8.7865,35.588,0.0,0.0,0.0,-5.0,16.2,56,22.0,56,33.5,56,Low,Low,Low
Figma,Dhule,5,92210.0,True,12.1,14.2225,Medium,Growing,10.1625,39.802,0.0,0.0,0.0,-5.0,25.1,60,31.2,60,43.4,60,Low,Low,Medium
Figma,Jalgaon,5,84694.0,True,10.5,14.2225,Medium,Growing,8.879999999999999,37.665,0.0,0.0,0.0,-5.0,22.6,60,28.4,60,39.9,60,Low,Low,Medium
Figma,Jalna,1,168196.0,True,0.0,14.2225,Medium,Growing,8.616499999999998,33.054500000000004,0.0,0.0,0.0,-5.0,10.6,52,16.3,52,27.8,52,Low,Low,Low
Figma,Kolhapur,3,258218.33333333334,True,5.0,14.2225,Medium,Growing,9.7,40.227999999999994,0.0,0.0,0.0,-5.0,18.0,56,24.0,56,36.0,56,Low,Low,Medium
Figma,Latur,6,146451.66666666666,True,12.8,14.2225,Medium,Growing,9.7515,39.448,0.0,0.0,0.0,-5.0,25.6,62,31.6,62,43.6,62,Low,Low,Medium
Figma,Mumbai,4,184373.25,True,7.4,14.2225,Medium,Growing,9.267,35.709500000000006,0.0,0.0,0.0,-5.0,19.0,58,24.9,58,36.6,58,Low,Low,Medium
Figma,Nagpur,9,152643.33333333334,True,17.4,14.2225,Medium,Growing,9.1105,38.835,0.0,0.0,0.0,-5.0,29.9,68,35.7,68,47.4,68,Low,Medium,Medium
Figma,Nanded,5,47262.8,True,8.9,14.2225,Medium,Growing,8.637,35.605000000000004,0.0,0.0,0.0,-5.0,20.3,60,26.0,60,37.4,60,Low,Low,Medium
Figma,Nashik,6,116042.5,True,13.2,14.2225,Medium,Growing,8.586,37.875,0.0,0.0,0.0,-5.0,25.3,62,31.0,62,42.4,62,Low,Low,Medium
Figma,Osmanabad,6,76156.33333333333,True,11.9,14.2225,Medium,Growing,8.059999999999999,37.4765,0.0,0.0,0.0,-5.0,23.7,62,29.3,62,40.4,62,Low,Low,Medium
Figma,Parbhani,5,43001.4,True,8.2,14.2225,Medium,Growing,9.2835,38.364,0.0,0.0,0.0,-5.0,20.6,60,26.5,60,38.2,60,Low,Low,Medium
Figma,Pune,3,49491.0,True,5.6,14.2225,Medium,Growing,8.681999999999999,40.851,0.0,0.0,0.0,-5.0,18.6,56,24.3,56,35.8,56,Low,Low,Medium
Figma,Raigad,3,147682.33333333334,True,5.7,14.2225,Medium,Growing,9.9115,39.47,0.0,0.0,0.0,-5.0,18.6,56,24.6,56,36.7,56,Low,Low,Medium
Figma,Sangli,4,116602.25,True,9.4,14.2225,Medium,Growing,9.5185,37.182,0.0,0.0,0.0,-5.0,21.5,58,27.4,58,39.3,58,Low,Low,Medium
Figma,Satara,6,98520.83333333333,True,12.5,14.2225,Medium,Growing,9.8795,40.648,0.0,0.0,0.0,-5.0,25.7,62,31.7,62,43.8,62,Low,Low,Medium
Figma,Solapur,4,209120.25,True,7.1,14.2225,Medium,Growing,9.0745,41.6085,0.0,0.0,0.0,-5.0,20.4,58,26.2,58,37.9,58,Low,Low,Medium
Figma,Yavatmal,3,248988.0,True,4.8,14.2225,Medium,Growing,9.310500000000001,37.6325,0.0,0.0,0.0,-5.0,17.0,56,22.9,56,34.6,56,Low,Low,Low
Financial Reporting,Ahmednagar,2,117811.0,False,2.3,0.0,,,8.46,36.595,0.0,0.0,0.0,0.0,15.4,46,17.5,46,21.7,46,Low,Low,Low
Financial Reporting,Akola,6,111594.5,False,10.6,0.0,,,9.0,33.019,0.0,0.0,0.0,0.0,22.8,54,25.0,54,29.5,54,Low,Low,Low
Financial Reporting,Amravati,3,190463.0,False,6.5,0.0,,,8.8925,37.6035,0.0,0.0,0.0,0.0,20.0,48,22.2,48,26.7,48,Low,Low,Low
Financial Reporting,Aurangabad,4,32888.25,False,7.7,0.0,,,7.6,38.486000000000004,0.0,0.0,0.0,0.0,21.1,50,23.0,50,26.8,50,Low,Low,Low
Financial Reporting,Beed,5,132028.4,False,11.4,0.0,,,9.5965,42.417,0.0,0.0,0.0,0.0,26.5,52,28.9,52,33.7,52,Low,Low,Low
Financial Reporting,Bhiwandi,2,238150.0,False,2.8,0.0,,,8.895,40.1755,0.0,0.0,0.0,0.0,17.1,46,19.3,46,23.7,46,Low,Low,Low
Financial Reporting,Chandrapur,7,122981.28571428571,False,14.3,0.0,,,8.7865,35.588,0.0,0.0,0.0,0.0,27.2,56,29.4,56,33.8,56,Low,Low,Low
Financial Reporting,Dhule,4,174012.25,False,9.1,0.0,,,10.1625,39.802,0.0,0.0,0.0,0.0,23.6,50,26.1,50,31.2,50,Low,Low,Low
Financial Reporting,Jalgaon,4,222010.75,False,7.9,0.0,,,8.879999999999999,37.665,0.0,0.0,0.0,0.0,21.4,50,23.6,50,28.1,50,Low,Low,Low
Financial Reporting,Jalna,3,76634.33333333333,False,4.3,0.0,,,8.616499999999998,33.054500000000004,0.0,0.0,0.0,0.0,16.4,48,18.5,48,22.8,48,Low,Low,Low
Financial Reporting,Kolhapur,3,81908.66666666667,False,5.0,0.0,,,9.7,40.227999999999994,0.0,0.0,0.0,0.0,19.5,48,21.9,48,26.8,48,Low,Low,Low
Financial Reporting,Latur,5,191067.4,False,10.3,0.0,,,9.7515,39.448,0.0,0.0,0.0,0.0,24.6,52,27.0,52,31.9,52,Low,Low,Low
Financial Reporting,Mumbai,3,92954.66666666667,False,3.7,0.0,,,9.267,35.709500000000006,0.0,0.0,0.0,0.0,16.7,48,19.0,48,23.7,48,Low,Low,Low
Financial Reporting,Nagpur,5,192947.8,False,8.7,0.0,,,9.1105,38.835,0.0,0.0,0.0,0.0,22.6,52,24.9,52,29.5,52,Low,Low,Low
Financial Reporting,Nanded,5,168053.6,False,8.9,0.0,,,8.637,35.605000000000004,0.0,0.0,0.0,0.0,21.7,52,23.9,52,28.2,52,Low,Low,Low
Financial Reporting,Nashik,6,127828.66666666667,False,13.2,0.0,,,8.586,37.875,0.0,0.0,0.0,0.0,26.7,54,28.9,54,33.1,54,Low,Low,Low
Financial Reporting,Osmanabad,3,109483.0,False,4.8,0.0,,,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,18.1,48,20.1,48,24.1,48,Low,Low,Low
Financial Reporting,Parbhani,5,119621.6,False,8.2,0.0,,,9.2835,38.364,0.0,0.0,0.0,0.0,22.0,52,24.4,52,29.0,52,Low,Low,Low
Financial Reporting,Pune,9,128672.22222222222,False,22.2,0.0,,,8.681999999999999,40.851,0.0,0.0,0.0,0.0,36.6,60,38.8,60,43.1,60,Medium,Medium,Medium
Financial Reporting,Raigad,1,46233.0,False,0.0,0.0,,,9.9115,39.47,0.0,0.0,0.0,0.0,14.3,44,16.8,44,21.8,44,Low,Low,Low
Financial Reporting,Sangli,7,48592.71428571428,False,18.7,0.0,,,9.5185,37.182,0.0,0.0,0.0,0.0,32.2,56,34.6,56,39.4,56,Low,Low,Medium
Financial Reporting,Satara,5,119550.2,False,10.0,0.0,,,9.8795,40.648,0.0,0.0,0.0,0.0,24.7,52,27.1,52,32.1,52,Low,Low,Low
Financial Reporting,Yavatmal,4,208479.5,False,7.1,0.0,,,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,20.7,50,23.0,50,27.7,50,Low,Low,Low
Firewall,Ahmednagar,8,137474.375,False,16.3,0.0,,,8.46,36.595,0.0,0.0,0.0,0.0,29.4,58,31.5,58,35.7,58,Low,Low,Medium
Firewall,Akola,5,133991.0,False,8.5,0.0,,,9.0,33.019,0.0,0.0,0.0,0.0,20.7,52,22.9,52,27.4,52,Low,Low,Low
Firewall,Amravati,4,115385.25,False,9.7,0.0,,,8.8925,37.6035,0.0,0.0,0.0,0.0,23.2,50,25.4,50,29.9,50,Low,Low,Low
Firewall,Aurangabad,8,174227.25,False,17.9,0.0,,,7.6,38.486000000000004,0.0,0.0,0.0,0.0,31.3,58,33.2,58,37.0,58,Low,Low,Medium
Firewall,Beed,6,64602.5,False,14.3,0.0,,,9.5965,42.417,0.0,0.0,0.0,0.0,29.4,54,31.8,54,36.6,54,Low,Low,Medium
Firewall,Bhiwandi,6,146948.0,False,13.9,0.0,,,8.895,40.1755,0.0,0.0,0.0,0.0,28.2,54,30.4,54,34.8,54,Low,Low,Low
Firewall,Chandrapur,8,104293.875,False,16.7,0.0,,,8.7865,35.588,0.0,0.0,0.0,0.0,29.6,58,31.8,58,36.2,58,Low,Low,Medium
Firewall,Dhule,2,116592.5,False,3.0,0.0,,,10.1625,39.802,0.0,0.0,0.0,0.0,17.5,46,20.0,46,25.1,46,Low,Low,Low
Firewall,Jalgaon,5,130961.4,False,10.5,0.0,,,8.879999999999999,37.665,0.0,0.0,0.0,0.0,24.0,52,26.2,52,30.7,52,Low,Low,Low
Firewall,Jalna,6,100079.16666666667,False,10.9,0.0,,,8.616499999999998,33.054500000000004,0.0,0.0,0.0,0.0,23.0,54,25.1,54,29.4,54,Low,Low,Low
Firewall,Kolhapur,2,76816.5,False,2.5,0.0,,,9.7,40.227999999999994,0.0,0.0,0.0,0.0,17.0,46,19.4,46,24.3,46,Low,Low,Low
Firewall,Latur,3,103628.33333333333,False,5.1,0.0,,,9.7515,39.448,0.0,0.0,0.0,0.0,19.4,48,21.8,48,26.7,48,Low,Low,Low
Firewall,Mumbai,4,154124.0,False,7.4,0.0,,,9.267,35.709500000000006,0.0,0.0,0.0,0.0,20.4,50,22.7,50,27.4,50,Low,Low,Low
Firewall,Nagpur,4,84057.75,False,6.5,0.0,,,9.1105,38.835,0.0,0.0,0.0,0.0,20.4,50,22.7,50,27.3,50,Low,Low,Low
Firewall,Nanded,4,139503.5,False,6.7,0.0,,,8.637,35.605000000000004,0.0,0.0,0.0,0.0,19.5,50,21.7,50,26.0,50,Low,Low,Low
Firewall,Nashik,7,243161.7142857143,False,15.8,0.0,,,8.586,37.875,0.0,0.0,0.0,0.0,29.3,56,31.5,56,35.7,56,Low,Low,Medium
Firewall,Osmanabad,7,114170.0,False,14.3,0.0,,,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,27.6,56,29.6,56,33.6,56,Low,Low,Low
